,GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000,popchange,percent,k-means label
264,36005035800,140,36,5,35620,408,0.0,0.0,Census Tract 358,7166.0,2576,6917.0,2490,7166,6917,249,3.599826514384849,0
265,36005035900,140,36,5,35620,408,0.0,0.0,Census Tract 359,2061.0,705,1346.0,438,2061,1346,715,53.12035661218425,0
266,36005036100,140,36,5,35620,408,0.0,0.0,Census Tract 361,6019.0,2191,6283.0,2184,6019,6283,-264,-4.201814419863123,0
267,36005036300,140,36,5,35620,408,0.0,0.0,Census Tract 363,7509.0,2613,6571.0,2194,7509,6571,938,14.274844011565971,0
268,36005036400,140,36,5,35620,408,0.0,0.0,Census Tract 364,2557.0,935,2699.0,960,2557,2699,-142,-5.261207854761023,0
269,36005036501,140,36,5,35620,408,0.0,0.0,Census Tract 365.01,3965.0,1399,3421.0,1217,3965,3421,544,15.901783104355452,0
270,36005036502,140,36,5,35620,408,0.0,0.0,Census Tract 365.02,2423.0,790,1793.0,571,2423,1793,630,35.13664249860569,0
271,36005036700,140,36,5,35620,408,0.0,0.0,Census Tract 367,2599.0,690,2223.0,643,2599,2223,376,16.91408007197481,0
272,36005036800,140,36,5,35620,408,0.0,0.0,Census Tract 368,2011.0,666,1569.0,591,2011,1569,442,28.170809432759718,0
273,36005036901,140,36,5,35620,408,0.0,0.0,Census Tract 369.01,2005.0,791,1687.0,690,2005,1687,318,18.85002963841138,0
274,36005036902,140,36,5,35620,408,0.0,0.0,Census Tract 369.02,2119.0,762,2143.0,771,2119,2143,-24,-1.1199253383107792,0
275,36005037000,140,36,5,35620,408,0.0,0.0,Census Tract 370,2303.0,856,2210.0,878,2303,2210,93,4.208144796380091,0
276,36005037100,140,36,5,35620,408,0.0,0.0,Census Tract 371,4241.0,1791,4305.0,1774,4241,4305,-64,-1.48664343786295,0
277,36005037200,140,36,5,35620,408,0.0,0.0,Census Tract 372,2222.0,872,2182.0,759,2222,2182,40,1.833180568285976,0
278,36005037300,140,36,5,35620,408,0.0,0.0,Census Tract 373,5318.0,1905,4900.0,1800,5318,4900,418,8.53061224489796,0
279,36005037400,140,36,5,35620,408,0.0,0.0,Census Tract 374,3441.0,1453,3519.0,1440,3441,3519,-78,-2.2165387894288147,0
280,36005037504,140,36,5,35620,408,0.0,0.0,Census Tract 375.04,3677.0,1320,3163.0,966,3677,3163,514,16.25039519443566,0
281,36005037900,140,36,5,35620,408,0.0,0.0,Census Tract 379,5093.0,1654,5057.0,1643,5093,5057,36,0.7118845165117659,0
282,36005038000,140,36,5,35620,408,0.0,0.0,Census Tract 380,4585.0,1869,3910.0,1659,4585,3910,675,17.263427109974426,0
283,36005038100,140,36,5,35620,408,0.0,0.0,Census Tract 381,6382.0,2193,6192.0,2095,6382,6192,190,3.0684754521963824,0
284,36005038302,140,36,5,35620,408,0.0,0.0,Census Tract 383.02,6106.0,2009,5685.0,1810,6106,5685,421,7.405452946350044,0
285,36005038500,140,36,5,35620,408,0.0,0.0,Census Tract 385,4758.0,1600,4071.0,1414,4758,4071,687,16.875460574797348,0
286,36005038700,140,36,5,35620,408,0.0,0.0,Census Tract 387,3216.0,1310,3392.0,1291,3216,3392,-176,-5.188679245283019,0
287,36005038800,140,36,5,35620,408,0.0,0.0,Census Tract 388,2606.0,930,2374.0,869,2606,2374,232,9.772535804549284,0
288,36005038900,140,36,5,35620,408,0.0,0.0,Census Tract 389,5325.0,1946,4558.0,1634,5325,4558,767,16.827555945590174,0
289,36005039000,140,36,5,35620,408,0.0,0.0,Census Tract 390,2975.0,1055,2580.0,919,2975,2580,395,15.310077519379844,0
290,36005039100,140,36,5,35620,408,0.0,0.0,Census Tract 391,6992.0,2564,6372.0,2357,6992,6372,620,9.73006905210295,0
291,36005039200,140,36,5,35620,408,0.0,0.0,Census Tract 392,1781.0,631,1607.0,581,1781,1607,174,10.827629122588675,0
292,36005039300,140,36,5,35620,408,0.0,0.0,Census Tract 393,8143.0,3282,7731.0,3111,8143,7731,412,5.329194153408356,0
293,36005039400,140,36,5,35620,408,0.0,0.0,Census Tract 394,4573.0,1686,4453.0,1660,4573,4453,120,2.694812485964518,0
294,36005039500,140,36,5,35620,408,0.0,0.0,Census Tract 395,4146.0,1531,3414.0,1273,4146,3414,732,21.441124780316343,0
295,36005039600,140,36,5,35620,408,0.0,0.0,Census Tract 396,3756.0,1508,3400.0,1356,3756,3400,356,10.470588235294118,0
296,36005039700,140,36,5,35620,408,0.0,0.0,Census Tract 397,3702.0,573,3914.0,572,3702,3914,-212,-5.416453755748594,0
297,36005039800,140,36,5,35620,408,0.0,0.0,Census Tract 398,3090.0,1130,2771.0,1113,3090,2771,319,11.512089498376039,0
298,36005039902,140,36,5,35620,408,0.0,0.0,Census Tract 399.02,5279.0,1693,4960.0,1704,5279,4960,319,6.431451612903226,0
299,36005040100,140,36,5,35620,408,0.0,0.0,Census Tract 401,4593.0,1547,5302.0,1604,4593,5302,-709,-13.372312334967937,0
300,36005040302,140,36,5,35620,408,0.0,0.0,Census Tract 403.02,4386.0,1413,4558.0,1417,4386,4558,-172,-3.7735849056603774,0
301,36005040304,140,36,5,35620,408,0.0,0.0,Census Tract 403.04,3794.0,1264,3925.0,1270,3794,3925,-131,-3.337579617834395,0
302,36005040400,140,36,5,35620,408,0.0,0.0,Census Tract 404,3016.0,1140,2904.0,1100,3016,2904,112,3.8567493112947657,0
303,36005040501,140,36,5,35620,408,0.0,0.0,Census Tract 405.01,4397.0,1426,4365.0,1409,4397,4365,32,0.7331042382588774,0
304,36005040502,140,36,5,35620,408,0.0,0.0,Census Tract 405.02,6863.0,2363,6812.0,2334,6863,6812,51,0.7486788021139166,0
305,36005040600,140,36,5,35620,408,0.0,0.0,Census Tract 406,3490.0,1312,3398.0,1331,3490,3398,92,2.707474985285462,0
306,36005040701,140,36,5,35620,408,0.0,0.0,Census Tract 407.01,3347.0,1221,3309.0,1219,3347,3309,38,1.1483831973405862,0
307,36005040702,140,36,5,35620,408,0.0,0.0,Census Tract 407.02,6652.0,2509,6718.0,2442,6652,6718,-66,-0.9824352485858886,0
308,36005040800,140,36,5,35620,408,0.0,0.0,Census Tract 408,4263.0,1618,4014.0,1488,4263,4014,249,6.203288490284006,0
309,36005040900,140,36,5,35620,408,0.0,0.0,Census Tract 409,3637.0,1475,3499.0,1420,3637,3499,138,3.9439839954272653,0
310,36005041100,140,36,5,35620,408,0.0,0.0,Census Tract 411,2931.0,1227,2701.0,1121,2931,2701,230,8.515364679748242,0
311,36005041300,140,36,5,35620,408,0.0,0.0,Census Tract 413,7384.0,2983,7515.0,3023,7384,7515,-131,-1.7431803060545574,0
312,36005041500,140,36,5,35620,408,0.0,0.0,Census Tract 415,5461.0,2279,5635.0,2265,5461,5635,-174,-3.087843833185448,0
313,36005041800,140,36,5,35620,408,0.0,0.0,Census Tract 418,3598.0,1325,3587.0,1337,3598,3587,11,0.30666294954000556,0
314,36005041900,140,36,5,35620,408,0.0,0.0,Census Tract 419,6734.0,2584,6887.0,2623,6734,6887,-153,-2.221576883984318,0
315,36005042000,140,36,5,35620,408,0.0,0.0,Census Tract 420,3850.0,1467,3788.0,1350,3850,3788,62,1.6367476240760297,0
316,36005042100,140,36,5,35620,408,0.0,0.0,Census Tract 421,5922.0,2390,6831.0,2446,5922,6831,-909,-13.306982872200262,0
317,36005042200,140,36,5,35620,408,0.0,0.0,Census Tract 422,3086.0,1204,2694.0,1172,3086,2694,392,14.550853749072012,0
318,36005042300,140,36,5,35620,408,0.0,0.0,Census Tract 423,4100.0,1489,3778.0,1492,4100,3778,322,8.523028057173107,0
319,36005042400,140,36,5,35620,408,0.0,0.0,Census Tract 424,2481.0,870,2570.0,865,2481,2570,-89,-3.463035019455253,0
320,36005042500,140,36,5,35620,408,0.0,0.0,Census Tract 425,6793.0,2291,6530.0,2324,6793,6530,263,4.027565084226646,0
321,36005042600,140,36,5,35620,408,0.0,0.0,Census Tract 426,6387.0,2253,6470.0,2269,6387,6470,-83,-1.2828438948995362,0
322,36005042800,140,36,5,35620,408,0.0,0.0,Census Tract 428,2173.0,753,2239.0,794,2173,2239,-66,-2.9477445288075033,0
323,36005042902,140,36,5,35620,408,0.0,0.0,Census Tract 429.02,3845.0,1465,3633.0,1442,3845,3633,212,5.835397742912194,0
324,36005043100,140,36,5,35620,408,0.0,0.0,Census Tract 431,9680.0,3551,9855.0,3577,9680,9855,-175,-1.7757483510908167,0
325,36005043500,140,36,5,35620,408,0.0,0.0,Census Tract 435,39.0,12,29.0,12,39,29,10,34.48275862068966,0
326,36005044200,140,36,5,35620,408,0.0,0.0,Census Tract 442,3555.0,1368,3715.0,1426,3555,3715,-160,-4.306864064602961,0
327,36005044800,140,36,5,35620,408,0.0,0.0,Census Tract 448,2026.0,706,1836.0,671,2026,1836,190,10.348583877995644,0
328,36005044901,140,36,5,35620,408,0.0,0.0,Census Tract 449.01,1818.0,938,1973.0,918,1818,1973,-155,-7.856056766345667,0
329,36005044902,140,36,5,35620,408,0.0,0.0,Census Tract 449.02,1949.0,985,1992.0,951,1949,1992,-43,-2.1586345381526106,0
330,36005045102,140,36,5,35620,408,0.0,0.0,Census Tract 451.02,1894.0,998,1943.0,983,1894,1943,-49,-2.521873391662378,0
331,36005045600,140,36,5,35620,408,0.0,0.0,Census Tract 456,2896.0,1132,2883.0,1083,2896,2883,13,0.4509191814082553,0
332,36005046201,140,36,5,35620,408,0.0,0.0,Census Tract 462.01,26588.0,12651,24523.0,11522,26588,24523,2065,8.420666313256943,0
333,36005046202,140,36,5,35620,408,0.0,0.0,Census Tract 462.02,8277.0,2681,7289.0,2512,8277,7289,988,13.554671422691728,0
334,36005048400,140,36,5,35620,408,0.0,0.0,Census Tract 484,3598.0,1294,3758.0,1273,3598,3758,-160,-4.25758382118148,0
335,36005050400,140,36,5,35620,408,0.0,0.0,Census Tract 504,39.0,19,5.0,2,39,5,34,680.0,3
812,36047000200,140,36,47,35620,408,0.0,0.0,Census Tract 2,1470.0,386,1303.0,382,1470,1303,167,12.81657712970069,0
813,36047000301,140,36,47,35620,408,0.0,0.0,Census Tract 3.01,4259.0,2180,5036.0,2482,4259,5036,-777,-15.428911834789517,0
814,36047000502,140,36,47,35620,408,0.0,0.0,Census Tract 5.02,2512.0,1623,2287.0,1750,2512,2287,225,9.838216003498031,0
815,36047000900,140,36,47,35620,408,0.0,0.0,Census Tract 9,4172.0,2091,2178.0,1183,4172,2178,1994,91.55188246097336,5
816,36047001500,140,36,47,35620,408,0.0,0.0,Census Tract 15,3521.0,2796,2726.0,1005,3521,2726,795,29.163609684519443,0
817,36047001800,140,36,47,35620,408,0.0,0.0,Census Tract 18,2105.0,4,1442.0,7,2105,1442,663,45.97780859916782,0
818,36047002000,140,36,47,35620,408,0.0,0.0,Census Tract 20,1672.0,480,1574.0,466,1672,1574,98,6.226175349428209,0
819,36047002200,140,36,47,35620,408,0.0,0.0,Census Tract 22,4613.0,1630,4240.0,1532,4613,4240,373,8.797169811320755,0
820,36047002300,140,36,47,35620,408,0.0,0.0,Census Tract 23,4247.0,1513,4314.0,1514,4247,4314,-67,-1.5530829856281874,0
821,36047003000,140,36,47,35620,408,0.0,0.0,Census Tract 30,1730.0,786,1873.0,757,1730,1873,-143,-7.6348104644954615,0
822,36047003100,140,36,47,35620,408,0.0,0.0,Census Tract 31,2472.0,979,2870.0,987,2472,2870,-398,-13.867595818815332,0
823,36047003400,140,36,47,35620,408,0.0,0.0,Census Tract 34,3047.0,1538,2889.0,1401,3047,2889,158,5.46902042229145,0
824,36047003800,140,36,47,35620,408,0.0,0.0,Census Tract 38,1498.0,775,1607.0,760,1498,1607,-109,-6.782825140012445,0
825,36047003900,140,36,47,35620,408,0.0,0.0,Census Tract 39,2229.0,1040,2119.0,1040,2229,2119,110,5.191127890514394,0
826,36047004100,140,36,47,35620,408,0.0,0.0,Census Tract 41,3598.0,1631,3251.0,1490,3598,3251,347,10.673638880344509,0
827,36047004400,140,36,47,35620,408,0.0,0.0,Census Tract 44,2359.0,1070,2590.0,1056,2359,2590,-231,-8.91891891891892,0
828,36047004500,140,36,47,35620,408,0.0,0.0,Census Tract 45,3325.0,1740,3444.0,1802,3325,3444,-119,-3.4552845528455287,0
829,36047004600,140,36,47,35620,408,0.0,0.0,Census Tract 46,1199.0,604,1217.0,461,1199,1217,-18,-1.4790468364831553,0
830,36047004700,140,36,47,35620,408,0.0,0.0,Census Tract 47,1445.0,704,1120.0,534,1445,1120,325,29.017857142857146,0
831,36047004900,140,36,47,35620,408,0.0,0.0,Census Tract 49,2516.0,1070,2593.0,1037,2516,2593,-77,-2.9695333590435786,0
832,36047005000,140,36,47,35620,408,0.0,0.0,Census Tract 50,2276.0,1181,2401.0,1153,2276,2401,-125,-5.206164098292378,0
833,36047005201,140,36,47,35620,408,0.0,0.0,Census Tract 52.01,1829.0,1191,1775.0,1159,1829,1775,54,3.0422535211267605,0
834,36047005202,140,36,47,35620,408,0.0,0.0,Census Tract 52.02,2481.0,1522,2453.0,1475,2481,2453,28,1.1414594374235632,0
835,36047005601,140,36,47,35620,408,0.0,0.0,Census Tract 56.01,2505.0,1546,2525.0,1508,2505,2525,-20,-0.7920792079207921,0
836,36047005602,140,36,47,35620,408,0.0,0.0,Census Tract 56.02,1586.0,1004,1523.0,948,1586,1523,63,4.136572554169402,0
837,36047005800,140,36,47,35620,408,0.0,0.0,Census Tract 58,3152.0,1747,3308.0,1624,3152,3308,-156,-4.71584038694075,0
838,36047006200,140,36,47,35620,408,0.0,0.0,Census Tract 62,2853.0,1332,3062.0,1314,2853,3062,-209,-6.825604180274331,0
839,36047006400,140,36,47,35620,408,0.0,0.0,Census Tract 64,3478.0,1642,3484.0,1562,3478,3484,-6,-0.1722158438576349,0
840,36047006500,140,36,47,35620,408,0.0,0.0,Census Tract 65,5191.0,2712,5136.0,2679,5191,5136,55,1.070872274143302,0
841,36047006700,140,36,47,35620,408,0.0,0.0,Census Tract 67,3301.0,1590,3500.0,1743,3301,3500,-199,-5.685714285714286,0
842,36047006800,140,36,47,35620,408,0.0,0.0,Census Tract 68,4870.0,1999,4781.0,1897,4870,4781,89,1.8615352436728718,0
843,36047007200,140,36,47,35620,408,0.0,0.0,Census Tract 72,1946.0,613,1858.0,577,1946,1858,88,4.736275565123789,0
844,36047007700,140,36,47,35620,408,0.0,0.0,Census Tract 77,3901.0,1970,3905.0,2003,3901,3905,-4,-0.10243277848911651,0
845,36047008200,140,36,47,35620,408,0.0,0.0,Census Tract 82,4141.0,1390,4072.0,1308,4141,4072,69,1.694499017681729,0
846,36047008600,140,36,47,35620,408,0.0,0.0,Census Tract 86,0.0,0,0.0,0,0,0,0,0.0,0
847,36047008800,140,36,47,35620,408,0.0,0.0,Census Tract 88,3207.0,1172,3417.0,1165,3207,3417,-210,-6.145741878841089,0
848,36047009000,140,36,47,35620,408,0.0,0.0,Census Tract 90,2994.0,887,2526.0,819,2994,2526,468,18.52731591448931,0
849,36047009200,140,36,47,35620,408,0.0,0.0,Census Tract 92,5388.0,1643,5160.0,1630,5388,5160,228,4.4186046511627906,0
850,36047009400,140,36,47,35620,408,0.0,0.0,Census Tract 94,5805.0,1676,4855.0,1514,5805,4855,950,19.567456230690013,0
851,36047010000,140,36,47,35620,408,0.0,0.0,Census Tract 100,6737.0,1880,6271.0,1869,6737,6271,466,7.431031733375858,0
852,36047010800,140,36,47,35620,408,0.0,0.0,Census Tract 108,5280.0,1551,4773.0,1488,5280,4773,507,10.622250157133879,0
853,36047011000,140,36,47,35620,408,0.0,0.0,Census Tract 110,2441.0,710,2017.0,671,2441,2017,424,21.0213187902826,0
854,36047011200,140,36,47,35620,408,0.0,0.0,Census Tract 112,6436.0,2001,6242.0,1970,6436,6242,194,3.1079782121115027,0
855,36047011800,140,36,47,35620,408,0.0,0.0,Census Tract 118,2253.0,643,2009.0,638,2253,2009,244,12.14534594325535,0
856,36047011900,140,36,47,35620,408,0.0,0.0,Census Tract 119,1530.0,751,1555.0,635,1530,1555,-25,-1.607717041800643,0
857,36047012200,140,36,47,35620,408,0.0,0.0,Census Tract 122,5339.0,1630,5045.0,1496,5339,5045,294,5.827552031714569,0
858,36047012801,140,36,47,35620,408,0.0,0.0,Census Tract 128.01,2117.0,832,2006.0,778,2117,2006,111,5.533399800598205,0
859,36047013100,140,36,47,35620,408,0.0,0.0,Census Tract 131,3828.0,1886,3994.0,1860,3828,3994,-166,-4.156234351527291,0
860,36047013200,140,36,47,35620,408,0.0,0.0,Census Tract 132,2239.0,852,2165.0,778,2239,2165,74,3.418013856812933,0
861,36047013400,140,36,47,35620,408,0.0,0.0,Census Tract 134,3907.0,1778,3889.0,1586,3907,3889,18,0.4628439187451787,0
862,36047013600,140,36,47,35620,408,0.0,0.0,Census Tract 136,3927.0,1767,3924.0,1683,3927,3924,3,0.0764525993883792,0
863,36047013800,140,36,47,35620,408,0.0,0.0,Census Tract 138,3168.0,1516,3206.0,1396,3168,3206,-38,-1.1852776044915783,0
864,36047014000,140,36,47,35620,408,0.0,0.0,Census Tract 140,1826.0,920,2012.0,863,1826,2012,-186,-9.244532803180915,0
865,36047014100,140,36,47,35620,408,0.0,0.0,Census Tract 141,3017.0,1385,2737.0,1116,3017,2737,280,10.230179028132993,0
866,36047014200,140,36,47,35620,408,0.0,0.0,Census Tract 142,3223.0,1521,3238.0,1446,3223,3238,-15,-0.46324891908585547,0
867,36047014300,140,36,47,35620,408,0.0,0.0,Census Tract 143,3487.0,1535,3682.0,1429,3487,3682,-195,-5.296034763715372,0
868,36047014500,140,36,47,35620,408,0.0,0.0,Census Tract 145,4179.0,1793,4326.0,1602,4179,4326,-147,-3.3980582524271843,0
869,36047014900,140,36,47,35620,408,0.0,0.0,Census Tract 149,4976.0,2325,4774.0,2148,4976,4774,202,4.231252618349393,0
870,36047015000,140,36,47,35620,408,0.0,0.0,Census Tract 150,1574.0,823,1564.0,732,1574,1564,10,0.639386189258312,0
871,36047015100,140,36,47,35620,408,0.0,0.0,Census Tract 151,3578.0,1666,3390.0,1604,3578,3390,188,5.545722713864307,0
872,36047015300,140,36,47,35620,408,0.0,0.0,Census Tract 153,3041.0,1298,2955.0,1421,3041,2955,86,2.910321489001692,0
873,36047015400,140,36,47,35620,408,0.0,0.0,Census Tract 154,0.0,0,0.0,0,0,0,0,0.0,0
874,36047015500,140,36,47,35620,408,0.0,0.0,Census Tract 155,3272.0,1572,3312.0,1600,3272,3312,-40,-1.2077294685990339,0
875,36047015700,140,36,47,35620,408,0.0,0.0,Census Tract 157,4135.0,2128,4143.0,2227,4135,4143,-8,-0.19309678976587016,0
876,36047015900,140,36,47,35620,408,0.0,0.0,Census Tract 159,5036.0,2835,5091.0,2818,5036,5091,-55,-1.0803378511098016,0
877,36047016200,140,36,47,35620,408,0.0,0.0,Census Tract 162,2082.0,1146,2067.0,1023,2082,2067,15,0.7256894049346879,0
878,36047016400,140,36,47,35620,408,0.0,0.0,Census Tract 164,764.0,288,991.0,313,764,991,-227,-22.906155398587284,0
879,36047016500,140,36,47,35620,408,0.0,0.0,Census Tract 165,5141.0,2543,4847.0,2461,5141,4847,294,6.065607592325149,0
880,36047016700,140,36,47,35620,408,0.0,0.0,Census Tract 167,4638.0,2199,4534.0,2228,4638,4534,104,2.293780326422585,0
881,36047016800,140,36,47,35620,408,0.0,0.0,Census Tract 168,1510.0,806,1425.0,675,1510,1425,85,5.964912280701754,0
882,36047016900,140,36,47,35620,408,0.0,0.0,Census Tract 169,4497.0,2151,4800.0,2213,4497,4800,-303,-6.3125,0
883,36047017000,140,36,47,35620,408,0.0,0.0,Census Tract 170,3254.0,1405,2882.0,1186,3254,2882,372,12.907702984038863,0
884,36047017400,140,36,47,35620,408,0.0,0.0,Census Tract 174,1793.0,832,1751.0,691,1793,1751,42,2.3986293546544832,0
885,36047017500,140,36,47,35620,408,0.0,0.0,Census Tract 175,5.0,2,28.0,8,5,28,-23,-82.14285714285714,0
886,36047017600,140,36,47,35620,408,0.0,0.0,Census Tract 176,2295.0,996,2239.0,922,2295,2239,56,2.5011165698972757,0
887,36047017700,140,36,47,35620,408,0.0,0.0,Census Tract 177,0.0,0,0.0,0,0,0,0,0.0,0
888,36047017900,140,36,47,35620,408,0.0,0.0,Census Tract 179,3624.0,1590,3379.0,1291,3624,3379,245,7.250665877478545,0
889,36047018000,140,36,47,35620,408,0.0,0.0,Census Tract 180,3193.0,1272,2803.0,1080,3193,2803,390,13.913663931501963,0
890,36047018200,140,36,47,35620,408,0.0,0.0,Census Tract 182,3163.0,1295,3039.0,1184,3163,3039,124,4.08028956893715,0
891,36047018300,140,36,47,35620,408,0.0,0.0,Census Tract 183,2500.0,1316,2497.0,1274,2500,2497,3,0.12014417300760913,0
892,36047018400,140,36,47,35620,408,0.0,0.0,Census Tract 184,2002.0,956,1977.0,853,2002,1977,25,1.2645422357106728,0
893,36047018800,140,36,47,35620,408,0.0,0.0,Census Tract 188,2640.0,1137,2615.0,992,2640,2615,25,0.9560229445506693,0
894,36047019100,140,36,47,35620,408,0.0,0.0,Census Tract 191,2332.0,1154,2816.0,1064,2332,2816,-484,-17.1875,0
895,36047019200,140,36,47,35620,408,0.0,0.0,Census Tract 192,2772.0,990,2320.0,768,2772,2320,452,19.482758620689655,0
896,36047019400,140,36,47,35620,408,0.0,0.0,Census Tract 194,3305.0,1272,3070.0,1103,3305,3070,235,7.654723127035831,0
897,36047019500,140,36,47,35620,408,0.0,0.0,Census Tract 195,3366.0,1838,3821.0,1927,3366,3821,-455,-11.90787751897409,0
898,36047019600,140,36,47,35620,408,0.0,0.0,Census Tract 196,4353.0,1694,3849.0,1458,4353,3849,504,13.09431021044427,0
899,36047019700,140,36,47,35620,408,0.0,0.0,Census Tract 197,3313.0,1824,3577.0,1878,3313,3577,-264,-7.3804864411518025,0
900,36047019800,140,36,47,35620,408,0.0,0.0,Census Tract 198,1702.0,782,1710.0,704,1702,1710,-8,-0.46783625730994155,0
901,36047019900,140,36,47,35620,408,0.0,0.0,Census Tract 199,2929.0,1616,2946.0,1562,2929,2946,-17,-0.5770536320434487,0
902,36047020000,140,36,47,35620,408,0.0,0.0,Census Tract 200,2265.0,878,1940.0,784,2265,1940,325,16.752577319587626,0
903,36047020100,140,36,47,35620,408,0.0,0.0,Census Tract 201,3421.0,1822,3632.0,1871,3421,3632,-211,-5.809471365638767,0
904,36047020200,140,36,47,35620,408,0.0,0.0,Census Tract 202,1874.0,820,1758.0,711,1874,1758,116,6.598407281001138,0
905,36047020300,140,36,47,35620,408,0.0,0.0,Census Tract 203,1697.0,740,1192.0,560,1697,1192,505,42.36577181208054,0
906,36047020400,140,36,47,35620,408,0.0,0.0,Census Tract 204,1708.0,745,1960.0,745,1708,1960,-252,-12.857142857142856,0
907,36047020600,140,36,47,35620,408,0.0,0.0,Census Tract 206,2220.0,951,2192.0,855,2220,2192,28,1.2773722627737227,0
908,36047020800,140,36,47,35620,408,0.0,0.0,Census Tract 208,3048.0,1283,2657.0,1085,3048,2657,391,14.715844937899888,0
909,36047021000,140,36,47,35620,408,0.0,0.0,Census Tract 210,3968.0,1561,3307.0,1327,3968,3307,661,19.98790444511642,0
910,36047021300,140,36,47,35620,408,0.0,0.0,Census Tract 213,4205.0,1866,4735.0,1869,4205,4735,-530,-11.19324181626188,0
911,36047021600,140,36,47,35620,408,0.0,0.0,Census Tract 216,4015.0,1046,3601.0,1030,4015,3601,414,11.496806442654819,0
912,36047021700,140,36,47,35620,408,0.0,0.0,Census Tract 217,3597.0,1615,3843.0,1544,3597,3843,-246,-6.401249024199844,0
913,36047022200,140,36,47,35620,408,0.0,0.0,Census Tract 222,4693.0,1308,4719.0,1356,4693,4719,-26,-0.5509641873278237,0
914,36047022400,140,36,47,35620,408,0.0,0.0,Census Tract 224,5486.0,1451,4943.0,1438,5486,4943,543,10.985231640704026,0
915,36047022700,140,36,47,35620,408,0.0,0.0,Census Tract 227,3454.0,1731,3406.0,1660,3454,3406,48,1.4092777451556078,0
916,36047022900,140,36,47,35620,408,0.0,0.0,Census Tract 229,3395.0,1716,3153.0,1438,3395,3153,242,7.67522993973993,0
917,36047023400,140,36,47,35620,408,0.0,0.0,Census Tract 234,5059.0,1531,4710.0,1555,5059,4710,349,7.409766454352441,0
918,36047023800,140,36,47,35620,408,0.0,0.0,Census Tract 238,4590.0,1452,4470.0,1486,4590,4470,120,2.684563758389262,0
919,36047024100,140,36,47,35620,408,0.0,0.0,Census Tract 241,2229.0,1052,1564.0,701,2229,1564,665,42.51918158567775,0
920,36047024200,140,36,47,35620,408,0.0,0.0,Census Tract 242,2984.0,1120,2808.0,858,2984,2808,176,6.267806267806268,0
921,36047024300,140,36,47,35620,408,0.0,0.0,Census Tract 243,3786.0,1928,3954.0,1743,3786,3954,-168,-4.24886191198786,0
922,36047024400,140,36,47,35620,408,0.0,0.0,Census Tract 244,3238.0,1144,3069.0,1101,3238,3069,169,5.506679700228087,0
