GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
36081059800,140,36,081,35620,408,,,Census Tract 598,1643,564,1830,620,1643,1830
36081060000,140,36,081,35620,408,,,Census Tract 600,1056,371,1260,427,1056,1260
36081060300,140,36,081,35620,408,,,Census Tract 603,1706,707,1560,668,1706,1560
36081060600,140,36,081,35620,408,,,Census Tract 606,1381,475,1521,489,1381,1521
36081060701,140,36,081,35620,408,,,Census Tract 607.01,25,18,24,18,25,24
36081060800,140,36,081,35620,408,,,Census Tract 608,1413,459,1631,531,1413,1631
36081061200,140,36,081,35620,408,,,Census Tract 612,1597,495,1771,549,1597,1771
36081061400,140,36,081,35620,408,,,Census Tract 614,1234,382,1436,426,1234,1436
36081061800,140,36,081,35620,408,,,Census Tract 618,1583,690,1603,648,1583,1603
36081062200,140,36,081,35620,408,,,Census Tract 622,1983,657,2238,724,1983,2238
36081062600,140,36,081,35620,408,,,Census Tract 626,2620,860,2819,956,2620,2819
36081063000,140,36,081,35620,408,,,Census Tract 630,1579,519,1864,580,1579,1864
36081065400,140,36,081,35620,408,,,Census Tract 654,2788,893,2699,866,2788,2699
36081066300,140,36,081,35620,408,,,Census Tract 663,2601,996,2537,1033,2601,2537
36081066400,140,36,081,35620,408,,,Census Tract 664,9612,3097,9836,3182,9612,9836
36081066501,140,36,081,35620,408,,,Census Tract 665.01,3275,1494,3277,1504,3275,3277
36081069400,140,36,081,35620,408,,,Census Tract 694,3314,1096,2861,954,3314,2861
36081070300,140,36,081,35620,408,,,Census Tract 703,2010,845,2113,882,2010,2113
36081071303,140,36,081,35620,408,,,Census Tract 713.03,4973,2769,4994,2706,4973,4994
36081071306,140,36,081,35620,408,,,Census Tract 713.06,5811,2910,5678,2862,5811,5678
36081071701,140,36,081,35620,408,,,Census Tract 717.01,5161,2582,5548,2632,5161,5548
36081071702,140,36,081,35620,408,,,Census Tract 717.02,3921,1943,4214,1981,3921,4214
36081072900,140,36,081,35620,408,,,Census Tract 729,1363,523,1418,553,1363,1418
36081074300,140,36,081,35620,408,,,Census Tract 743,4221,1968,4365,1818,4221,4365
36081077300,140,36,081,35620,408,,,Census Tract 773,2234,1179,2268,1095,2234,2268
36081077500,140,36,081,35620,408,,,Census Tract 775,2273,1098,2482,1036,2273,2482
36081077904,140,36,081,35620,408,,,Census Tract 779.04,6155,2241,6303,2340,6155,6303
36081077906,140,36,081,35620,408,,,Census Tract 779.06,3633,1483,3342,1378,3633,3342
36081077907,140,36,081,35620,408,,,Census Tract 779.07,3193,1040,2937,966,3193,2937
36081079900,140,36,081,35620,408,,,Census Tract 799,3425,1137,3196,1122,3425,3196
36081084000,140,36,081,35620,408,,,Census Tract 840,6478,1971,6903,2084,6478,6903
36081084500,140,36,081,35620,408,,,Census Tract 845,5318,2135,4883,1957,5318,4883
36081084601,140,36,081,35620,408,,,Census Tract 846.01,2730,937,2817,1019,2730,2817
36081084900,140,36,081,35620,408,,,Census Tract 849,7642,2697,7339,2222,7642,7339
36081085900,140,36,081,35620,408,,,Census Tract 859,5873,2169,4950,1931,5873,4950
36081086100,140,36,081,35620,408,,,Census Tract 861,2370,889,2461,892,2370,2461
36081086300,140,36,081,35620,408,,,Census Tract 863,7277,2726,7207,2542,7277,7207
36081086900,140,36,081,35620,408,,,Census Tract 869,2131,804,1469,500,2131,1469
36081088901,140,36,081,35620,408,,,Census Tract 889.01,10266,4485,9079,4033,10266,9079
36081093402,140,36,081,35620,408,,,Census Tract 934.02,3657,1993,3889,2111,3657,3889
36081094500,140,36,081,35620,408,,,Census Tract 945,3971,1460,4201,1517,3971,4201
36081095400,140,36,081,35620,408,,,Census Tract 954,5368,1919,4033,1371,5368,4033
36081096400,140,36,081,35620,408,,,Census Tract 964,4441,1435,3732,1001,4441,3732
36081097203,140,36,081,35620,408,,,Census Tract 972.03,6865,2433,5771,2302,6865,5771
36081099200,140,36,081,35620,408,,,Census Tract 992,3803,1335,2788,947,3803,2788
36081099802,140,36,081,35620,408,,,Census Tract 998.02,5283,2954,5289,2796,5283,5289
36081103201,140,36,081,35620,408,,,Census Tract 1032.01,6456,2067,5701,1854,6456,5701
36081112900,140,36,081,35620,408,,,Census Tract 1129,2242,943,2311,964,2242,2311
36081115100,140,36,081,35620,408,,,Census Tract 1151,1116,388,1210,400,1116,1210
36081116100,140,36,081,35620,408,,,Census Tract 1161,4589,1601,4542,1515,4589,4542
36081116300,140,36,081,35620,408,,,Census Tract 1163,9104,2919,9375,2928,9104,9375
36081118700,140,36,081,35620,408,,,Census Tract 1187,2521,807,2491,803,2521,2491
36081119300,140,36,081,35620,408,,,Census Tract 1193,2252,799,2350,814,2252,2350
36081120500,140,36,081,35620,408,,,Census Tract 1205,3024,1057,2837,981,3024,2837
36081122702,140,36,081,35620,408,,,Census Tract 1227.02,6427,2788,6263,2788,6427,6263
36081124100,140,36,081,35620,408,,,Census Tract 1241,3897,1337,3754,1312,3897,3754
36081125700,140,36,081,35620,408,,,Census Tract 1257,3203,1064,3162,1086,3203,3162
36081126700,140,36,081,35620,408,,,Census Tract 1267,4057,717,3003,740,4057,3003
36081137700,140,36,081,35620,408,,,Census Tract 1377,6606,2423,6138,2312,6606,6138
36081140901,140,36,081,35620,408,,,Census Tract 1409.01,914,309,980,340,914,980
36081155102,140,36,081,35620,408,,,Census Tract 1551.02,8185,3567,7786,3550,8185,7786
36083040600,140,36,083,10580,104,,,Census Tract 406,2546,810,4216,838,2546,4216
36083040900,140,36,083,10580,104,,,Census Tract 409,2901,1511,2803,1485,2901,2803
36083041100,140,36,083,10580,104,,,Census Tract 411,5423,2441,5168,2163,5423,5168
36083041200,140,36,083,10580,104,,,Census Tract 412,3165,1425,3291,1496,3165,3291
36083051600,140,36,083,10580,104,,,Census Tract 516,6764,3300,5219,2388,6764,5219
36083051701,140,36,083,10580,104,,,Census Tract 517.01,3423,1450,3335,1341,3423,3335
